campaign,run,step,tokens_B,layer,n_transitions,head_dim,frac_transition_any_complex,frac_transition_any_real_neg,frac_alpha_neg,frac_beta_gt1,mean_beta,median_abs_alpha,angle_q50,modulus_complex_q50
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,9,256,128,0.21875,0.9296875,0.04949951171875,0.31640625,0.78196120262146,0.9273955821990967,2.025608343363722,0.07443254857371312
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,10,256,128,0.3203125,0.98046875,0.055694580078125,0.46875,0.9530405402183533,0.9103714227676392,2.18541895602543,0.08957989005252581
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,11,256,128,0.2421875,0.82421875,0.02783203125,0.34765625,0.8715198636054993,0.9502183794975281,1.954815915014619,0.12147889802730516
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,12,256,128,0.35546875,0.87109375,0.037506103515625,0.51953125,1.019864559173584,0.9633123874664307,2.1493229038476236,0.11008197711127701
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,13,256,128,0.24609375,0.7890625,0.020538330078125,0.48828125,0.9558998346328735,0.9745698571205139,2.162629287975618,0.12310194809449847
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,14,256,128,0.24609375,0.67578125,0.016632080078125,0.45703125,0.9476190805435181,0.9919728636741638,1.9191865886774915,0.11565080427598516
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,15,256,128,0.2734375,0.796875,0.029296875,0.44140625,0.8998519778251648,0.9852436780929565,2.3261064348349993,0.08115819736195909
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,16,256,128,0.21875,0.85546875,0.0228271484375,0.3671875,0.8462041020393372,0.9806344509124756,2.11625180396846,0.0829053379484795
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,17,256,128,0.2109375,0.7578125,0.020294189453125,0.328125,0.8133023977279663,0.9902390241622925,1.6200339584365158,0.10385390781181866
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,18,256,128,0.1484375,0.7734375,0.026336669921875,0.28125,0.7982655167579651,0.9746124148368835,1.8605865068684597,0.09496028930702928
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,19,256,128,0.234375,0.828125,0.02374267578125,0.4609375,0.9175333976745605,0.9694326519966125,2.2053462687844134,0.08165499193293142
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,20,256,128,0.20703125,0.80078125,0.036895751953125,0.44921875,0.8848676681518555,0.8757064938545227,1.754859367285801,0.0761651764149214
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,21,256,128,0.109375,0.8203125,0.031402587890625,0.1796875,0.5822746753692627,0.9891372919082642,1.6379639487654156,0.07911705790469034
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,22,256,128,0.0859375,0.921875,0.03326416015625,0.12109375,0.5240276455879211,0.9928168058395386,2.101633787340802,0.05809620781610446
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,155648,81.604,23,256,128,0.21484375,0.859375,0.030364990234375,0.47265625,0.9498218894004822,0.9442633390426636,2.117778510372418,0.06714223282312856
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,0,256,128,0.65234375,1.0,0.21966552734375,0.72265625,1.2249987125396729,0.771956741809845,1.9462553802540752,0.09209916284585207
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,1,256,128,0.41796875,0.9921875,0.145294189453125,0.48828125,1.0042221546173096,0.4216294288635254,2.307390528241975,0.05674866139516071
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,2,256,128,0.21484375,0.984375,0.11431884765625,0.34375,0.9405282735824585,0.4783160388469696,2.293345771845548,0.06926385231265647
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,3,256,128,0.1796875,0.8984375,0.090362548828125,0.38671875,0.9290511608123779,0.5269827842712402,2.4654618729633784,0.06386110370231093
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,4,256,128,0.17578125,0.96875,0.096954345703125,0.31640625,0.8527525663375854,0.6397305727005005,2.241687211073959,0.04701071333057051
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,5,256,128,0.22265625,0.94140625,0.12127685546875,0.34765625,0.9024032354354858,0.4473525881767273,2.264225344769959,0.06461403589900673
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,6,256,128,0.203125,0.88671875,0.05548095703125,0.34765625,0.9170369505882263,0.7880762815475464,2.376422733737493,0.09035618508176282
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,7,256,128,0.24609375,0.87890625,0.064300537109375,0.42578125,0.9415572881698608,0.803795576095581,2.454808519041408,0.09742485445386151
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,8,256,128,0.26953125,0.90625,0.046905517578125,0.41796875,0.9299762845039368,0.9012599587440491,1.7619809796448818,0.08891222402791832
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,9,256,128,0.234375,0.8984375,0.047943115234375,0.33203125,0.7898495197296143,0.9265225529670715,2.0583126765811297,0.06841956141411812
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,10,256,128,0.328125,0.96484375,0.0531005859375,0.47265625,0.9612705707550049,0.9092385768890381,2.1436696522483194,0.08933483879946456
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,11,256,128,0.2421875,0.82421875,0.0274658203125,0.3671875,0.8758339881896973,0.9490339159965515,1.9062111631205192,0.11844966228995751
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,12,256,128,0.32421875,0.86328125,0.03717041015625,0.515625,1.0196568965911865,0.9637889862060547,2.0044147925988214,0.11386266970355653
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,13,256,128,0.25390625,0.78125,0.020538330078125,0.5078125,0.9685065150260925,0.97475266456604,1.9830873339686526,0.11863886859222822
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,14,256,128,0.26171875,0.66015625,0.016510009765625,0.46484375,0.949405312538147,0.9917401075363159,1.9137548585015542,0.10530312462582286
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,15,256,128,0.26953125,0.78515625,0.03070068359375,0.44140625,0.9021373987197876,0.9847707152366638,2.182647138429991,0.07641412230261689
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,16,256,128,0.2109375,0.82421875,0.02197265625,0.37890625,0.8524755239486694,0.9800688624382019,1.8561415043304077,0.08321233322556604
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,17,256,128,0.23046875,0.7734375,0.020721435546875,0.34765625,0.8203778862953186,0.9905152916908264,1.8649506315027893,0.10958831746233413
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,18,256,128,0.1484375,0.7578125,0.026885986328125,0.3125,0.8119385242462158,0.973042905330658,1.933522414256239,0.12220905507150556
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,19,256,128,0.21875,0.82421875,0.026611328125,0.4609375,0.9217252731323242,0.9671940207481384,2.3435528894608604,0.09910235957543462
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,20,256,128,0.21484375,0.8046875,0.0386962890625,0.44140625,0.8875792026519775,0.8734584450721741,1.6252824916869253,0.0773585279100667
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,21,256,128,0.109375,0.83203125,0.0313720703125,0.18359375,0.5847371816635132,0.988535463809967,1.8210519214187781,0.10194602190456487
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,22,256,128,0.0859375,0.9375,0.0347900390625,0.1171875,0.5284680128097534,0.9923233389854431,2.0843028611563326,0.05276330593118236
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,165376,86.705,23,256,128,0.24609375,0.83203125,0.034759521484375,0.46875,0.956662118434906,0.941548764705658,2.241662976741818,0.07626094971413504
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,0,256,128,0.6875,1.0,0.21875,0.76953125,1.2421436309814453,0.7681117057800293,1.8706858625988203,0.08968977528090366
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,1,256,128,0.42578125,1.0,0.153472900390625,0.50390625,1.0160503387451172,0.41500476002693176,2.2891745985845495,0.05878671424448136
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,2,256,128,0.22265625,1.0,0.117889404296875,0.37109375,0.9493415355682373,0.46772488951683044,2.459873185330437,0.07744698921285144
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,3,256,128,0.203125,0.8828125,0.089447021484375,0.40234375,0.9359022378921509,0.5237318873405457,2.480496066844701,0.05594988330962204
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,4,256,128,0.1875,0.96484375,0.098419189453125,0.31640625,0.8516671657562256,0.637335479259491,2.040907072981101,0.04306608059240277
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,5,256,128,0.2265625,0.9375,0.121337890625,0.34375,0.904258131980896,0.44568291306495667,2.169890309553268,0.07383355465778252
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,6,256,128,0.21875,0.87890625,0.054595947265625,0.37109375,0.9237653017044067,0.7881038188934326,2.4188294898777882,0.08396039584811862
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,7,256,128,0.23046875,0.859375,0.062286376953125,0.4296875,0.9425641894340515,0.8035899996757507,2.4253121041250716,0.09455591018770543
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,8,256,128,0.26953125,0.91796875,0.044281005859375,0.43359375,0.9367150664329529,0.9029574990272522,1.8947771601661714,0.0843201335806684
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,9,256,128,0.22265625,0.88671875,0.044464111328125,0.3203125,0.7906986474990845,0.92718505859375,2.1727585591419754,0.06787360094112088
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,10,256,128,0.34375,0.953125,0.05352783203125,0.484375,0.96324622631073,0.9120109677314758,2.210944570393101,0.08372668570699424
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,11,256,128,0.2421875,0.83203125,0.02667236328125,0.3671875,0.8765591382980347,0.9497259855270386,1.8050359330705992,0.12611127298846658
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,12,256,128,0.328125,0.86328125,0.03460693359375,0.515625,1.0213764905929565,0.9651115536689758,2.081877708880852,0.11522659488419415
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,13,256,128,0.26953125,0.80078125,0.019927978515625,0.49609375,0.9659380912780762,0.974660336971283,1.9040970716093095,0.13242084537202742
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,14,256,128,0.234375,0.68359375,0.016265869140625,0.4765625,0.9526879191398621,0.9920167922973633,1.8925303681780037,0.11303437501719549
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,15,256,128,0.27734375,0.79296875,0.029541015625,0.4609375,0.9121984243392944,0.9850746989250183,2.0496626556499384,0.07527336948735691
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,16,256,128,0.25,0.8203125,0.021484375,0.390625,0.8690080642700195,0.9796328544616699,1.779919776268306,0.07968833243761222
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,17,256,128,0.24609375,0.73828125,0.0196533203125,0.34765625,0.8248900771141052,0.9901718497276306,1.8574200471039437,0.11299432461589773
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,18,256,128,0.16015625,0.74609375,0.02508544921875,0.3203125,0.8039267063140869,0.9728248715400696,1.9471692306430226,0.10070285653470572
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,19,256,128,0.26171875,0.82421875,0.025787353515625,0.46484375,0.9237593412399292,0.9673563838005066,2.088723966807967,0.08239913672043098
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,20,256,128,0.18359375,0.80078125,0.035186767578125,0.47265625,0.8951238989830017,0.8715083003044128,1.661910987076854,0.09294053594515601
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,21,256,128,0.109375,0.83984375,0.031280517578125,0.203125,0.5927979946136475,0.9882879257202148,1.975769988349219,0.0889869947407832
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,22,256,128,0.0859375,0.94140625,0.0364990234375,0.125,0.528886079788208,0.9927114844322205,2.036309418625275,0.04867296582083941
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,175104,91.805,23,256,128,0.22265625,0.8515625,0.031402587890625,0.48046875,0.9601942300796509,0.9426532983779907,2.3787525268311356,0.07355974496423906
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,0,256,128,0.734375,1.0,0.219696044921875,0.796875,1.2560477256774902,0.7654438614845276,1.8636280039302116,0.09391388932256806
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,1,256,128,0.43359375,1.0,0.147369384765625,0.515625,1.0319583415985107,0.41067570447921753,2.377697428814175,0.06504059667747468
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,2,256,128,0.234375,1.0,0.112152099609375,0.390625,0.9586585164070129,0.4705689549446106,2.484191075095592,0.0730199603762629
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,3,256,128,0.19921875,0.890625,0.087982177734375,0.41796875,0.9411420822143555,0.5209547281265259,2.500526022003595,0.05754936508529574
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,4,256,128,0.19921875,0.96875,0.098114013671875,0.3359375,0.8621711730957031,0.634827196598053,2.0271310069025117,0.05356275906452567
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,5,256,128,0.21875,0.92578125,0.119171142578125,0.34375,0.9128394722938538,0.44070670008659363,2.140952879590598,0.06727111998462741
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,6,256,128,0.21484375,0.86328125,0.05450439453125,0.37890625,0.9273715019226074,0.7848161458969116,2.2516443345845807,0.08529942162388388
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,7,256,128,0.26171875,0.87890625,0.06219482421875,0.4296875,0.9505207538604736,0.8038893938064575,2.274614058586996,0.09408484538051569
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,8,256,128,0.27734375,0.89453125,0.04425048828125,0.4375,0.9442489147186279,0.9025482535362244,1.6752255458861687,0.08877812394452694
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,9,256,128,0.25,0.90234375,0.04315185546875,0.31640625,0.7947412729263306,0.9258689880371094,2.1637967171292347,0.057419380180209305
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,10,256,128,0.3125,0.93359375,0.054718017578125,0.4921875,0.971642792224884,0.9115746021270752,1.9721349242696713,0.1001297726144317
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,11,256,128,0.23828125,0.84765625,0.02655029296875,0.37109375,0.8831889629364014,0.9488487243652344,1.8857460536771617,0.12152370220967765
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,12,256,128,0.33984375,0.86328125,0.03387451171875,0.53515625,1.0269501209259033,0.9643824696540833,2.10275663426595,0.1248641857679797
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,13,256,128,0.265625,0.7734375,0.0205078125,0.484375,0.9688879251480103,0.9745141863822937,1.9049009544282258,0.13015628817376662
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,14,256,128,0.23828125,0.6875,0.015838623046875,0.46875,0.9577558040618896,0.991825520992279,1.9889838282463692,0.10133896537321183
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,15,256,128,0.2734375,0.796875,0.0296630859375,0.46875,0.9159383773803711,0.9849243760108948,2.0340338966988614,0.07960886632150378
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,16,256,128,0.26171875,0.7890625,0.02264404296875,0.40234375,0.8713593482971191,0.9794633984565735,1.9884463302204451,0.08667705820167855
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,17,256,128,0.21484375,0.73828125,0.0189208984375,0.34765625,0.8272857666015625,0.9899962544441223,1.626018788294324,0.11508486535177055
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,18,256,128,0.16796875,0.75390625,0.02587890625,0.31640625,0.8126020431518555,0.9732543230056763,1.92218544974091,0.0988027267549832
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,19,256,128,0.21484375,0.83203125,0.02392578125,0.46875,0.9304458498954773,0.9679157137870789,1.9940276895319207,0.09001003287035038
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,20,256,128,0.21875,0.78515625,0.035400390625,0.4453125,0.9013817310333252,0.8723916411399841,1.8126024129987852,0.07589319357637433
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,21,256,128,0.08984375,0.8359375,0.032135009765625,0.203125,0.5937089323997498,0.9887198805809021,2.066617212549623,0.12744025178910984
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,22,256,128,0.09375,0.9453125,0.034393310546875,0.1484375,0.5374788641929626,0.9926015734672546,1.9488589878798324,0.048802310541312954
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,184832,96.905,23,256,128,0.25390625,0.83984375,0.0316162109375,0.484375,0.9679917693138123,0.941969096660614,2.1572804507526215,0.06935893997671605
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,0,256,128,0.74609375,1.0,0.219940185546875,0.828125,1.266507625579834,0.7617312073707581,1.9062311088932131,0.08548934537918373
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,1,256,128,0.4453125,1.0,0.144989013671875,0.55078125,1.0390336513519287,0.4122280180454254,2.30874439995272,0.05930097640168805
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,2,256,128,0.25,0.98828125,0.115966796875,0.43359375,0.9690208435058594,0.47200873494148254,2.369363876589601,0.06404659247521843
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,3,256,128,0.2265625,0.84765625,0.090667724609375,0.421875,0.9499494433403015,0.5198820233345032,2.4531108679046505,0.05201360878606912
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,4,256,128,0.20703125,0.953125,0.099456787109375,0.33984375,0.8701886534690857,0.6277163624763489,2.1648388341336564,0.0521380340306492
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,5,256,128,0.2421875,0.9375,0.1240234375,0.35546875,0.9184116125106812,0.4355792999267578,2.2441494244668125,0.05433798546416608
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,6,256,128,0.21484375,0.89453125,0.054473876953125,0.37890625,0.9384167194366455,0.7820100784301758,2.2757288034297383,0.07742444053404557
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,7,256,128,0.26171875,0.88671875,0.06573486328125,0.4375,0.9585416316986084,0.7982132434844971,2.2148674809864253,0.09929359427680626
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,8,256,128,0.27734375,0.88671875,0.0455322265625,0.44140625,0.944223165512085,0.9013503193855286,1.7057532499330754,0.0867453147726824
